paper_id,claim_id,table_figure,claim,claim_type,mode,digits,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
offer-westort_coppock_green_2021,table_d4_cell_030,table_d4,"TABLE D4, TS, cov_te, case 1, first batch 550",pipeline,,3,0.866,0.866,1,0.8657999999999999,1,NA,NA,"The rewrite gives 0.866, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_031,table_d4,"TABLE D4, TS, correct, case 1, first batch 640",pipeline,,3,NA,0.966,NA,0.9659000000000004,1,NA,NA,"The rewrite gives 0.966, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_032,table_d4,"TABLE D4, TS, rmse_best, case 1, first batch 640",pipeline,,3,NA,0.025,NA,0.02517687702305987,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_033,table_d4,"TABLE D4, TS, rmse_te, case 1, first batch 640",pipeline,,3,NA,0.052,NA,0.05188590759456175,1,NA,NA,"The rewrite gives 0.052, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_034,table_d4,"TABLE D4, TS, cov_best, case 1, first batch 640",pipeline,,3,NA,0.954,NA,0.9540999999999996,1,NA,NA,"The rewrite gives 0.954, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_035,table_d4,"TABLE D4, TS, cov_te, case 1, first batch 640",pipeline,,3,NA,0.906,NA,0.9057000000000002,1,NA,NA,"The rewrite gives 0.906, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_036,table_d4,"TABLE D4, TS, correct, case 1, first batch 730",pipeline,,3,NA,0.961,NA,0.9608,1,NA,NA,"The rewrite gives 0.961, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_037,table_d4,"TABLE D4, TS, rmse_best, case 1, first batch 730",pipeline,,3,NA,0.027,NA,0.02682994383732945,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_038,table_d4,"TABLE D4, TS, rmse_te, case 1, first batch 730",pipeline,,3,NA,0.048,NA,0.0482395297352204,1,NA,NA,"The rewrite gives 0.048, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_039,table_d4,"TABLE D4, TS, cov_best, case 1, first batch 730",pipeline,,3,NA,0.953,NA,0.953,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_040,table_d4,"TABLE D4, TS, cov_te, case 1, first batch 730",pipeline,,3,NA,0.923,NA,0.9227,1,NA,NA,"The rewrite gives 0.923, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_041,table_d4,"TABLE D4, TS, correct, case 1, first batch 820",pipeline,,3,NA,0.954,NA,0.9537999999999996,1,NA,NA,"The rewrite gives 0.954, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_042,table_d4,"TABLE D4, TS, rmse_best, case 1, first batch 820",pipeline,,3,NA,0.028,NA,0.02806774096625427,1,NA,NA,"The rewrite gives 0.028, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_043,table_d4,"TABLE D4, TS, rmse_te, case 1, first batch 820",pipeline,,3,NA,0.045,NA,0.04458243980385626,1,NA,NA,"The rewrite gives 0.045, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_044,table_d4,"TABLE D4, TS, cov_best, case 1, first batch 820",pipeline,,3,NA,0.948,NA,0.9484,1,NA,NA,"The rewrite gives 0.948, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_045,table_d4,"TABLE D4, TS, cov_te, case 1, first batch 820",pipeline,,3,NA,0.939,NA,0.9392000000000004,1,NA,NA,"The rewrite gives 0.939, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_046,table_d4,"TABLE D4, TS, correct, case 1, first batch 910",pipeline,,3,NA,0.938,NA,0.9375,1,NA,NA,"The rewrite gives 0.938, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_047,table_d4,"TABLE D4, TS, rmse_best, case 1, first batch 910",pipeline,,3,NA,0.029,NA,0.02903398563425092,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_048,table_d4,"TABLE D4, TS, rmse_te, case 1, first batch 910",pipeline,,3,NA,0.042,NA,0.04178327840042907,1,NA,NA,"The rewrite gives 0.042, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_049,table_d4,"TABLE D4, TS, cov_best, case 1, first batch 910",pipeline,,3,NA,0.945,NA,0.9448999999999996,1,NA,NA,"The rewrite gives 0.945, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_050,table_d4,"TABLE D4, TS, cov_te, case 1, first batch 910",pipeline,,3,NA,0.943,NA,0.9428000000000004,1,NA,NA,"The rewrite gives 0.943, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_051,table_d4,"TABLE D4, TS, correct, case 2, first batch 100",pipeline,,3,NA,0.193,NA,0.19329999999999972,1,NA,NA,"The rewrite gives 0.193, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_052,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 100",pipeline,,3,NA,0.033,NA,0.03349211329438671,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_053,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 100",pipeline,,3,NA,0.050,NA,0.04950631904668689,1,NA,NA,"The rewrite gives 0.050, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_054,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 100",pipeline,,3,NA,0.880,NA,0.88,1,NA,NA,"The rewrite gives 0.880, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_055,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 100",pipeline,,3,NA,0.851,NA,0.8509000000000004,1,NA,NA,"The rewrite gives 0.851, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_056,table_d4,"TABLE D4, TS, correct, case 2, first batch 190",pipeline,,3,NA,0.200,NA,0.1995999999999998,1,NA,NA,"The rewrite gives 0.200, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_057,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 190",pipeline,,3,NA,0.033,NA,0.03315214300596828,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_058,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 190",pipeline,,3,NA,0.050,NA,0.0502174025987795,1,NA,NA,"The rewrite gives 0.050, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_059,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 190",pipeline,,3,NA,0.881,NA,0.8811,1,NA,NA,"The rewrite gives 0.881, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_060,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 190",pipeline,,3,NA,0.835,NA,0.8344999999999999,1,NA,NA,"The rewrite gives 0.834, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_061,table_d4,"TABLE D4, TS, correct, case 2, first batch 280",pipeline,,3,NA,0.189,NA,0.18850000000000008,1,NA,NA,"The rewrite gives 0.189, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_062,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 280",pipeline,,3,NA,0.033,NA,0.03269288184043358,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_063,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 280",pipeline,,3,NA,0.049,NA,0.04904923040460103,1,NA,NA,"The rewrite gives 0.049, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_064,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 280",pipeline,,3,NA,0.873,NA,0.8726000000000005,1,NA,NA,"The rewrite gives 0.873, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_065,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 280",pipeline,,3,NA,0.834,NA,0.8336999999999998,1,NA,NA,"The rewrite gives 0.834, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_066,table_d4,"TABLE D4, TS, correct, case 2, first batch 370",pipeline,,3,NA,0.188,NA,0.1882000000000007,1,NA,NA,"The rewrite gives 0.188, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_067,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 370",pipeline,,3,NA,0.032,NA,0.03249260514524101,1,NA,NA,"The rewrite gives 0.032, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_068,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 370",pipeline,,3,NA,0.049,NA,0.04903689527623595,1,NA,NA,"The rewrite gives 0.049, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_069,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 370",pipeline,,3,NA,0.865,NA,0.8649000000000003,1,NA,NA,"The rewrite gives 0.865, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_070,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 370",pipeline,,3,NA,0.819,NA,0.8188000000000003,1,NA,NA,"The rewrite gives 0.819, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_071,table_d4,"TABLE D4, TS, correct, case 2, first batch 460",pipeline,,3,NA,0.186,NA,0.18639999999999984,1,NA,NA,"The rewrite gives 0.186, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_072,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 460",pipeline,,3,NA,0.032,NA,0.03187647138506073,1,NA,NA,"The rewrite gives 0.032, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_073,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 460",pipeline,,3,NA,0.048,NA,0.04757644711124904,1,NA,NA,"The rewrite gives 0.048, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_074,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 460",pipeline,,3,NA,0.858,NA,0.8579999999999997,1,NA,NA,"The rewrite gives 0.858, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_075,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 460",pipeline,,3,NA,0.829,NA,0.8286999999999998,1,NA,NA,"The rewrite gives 0.829, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_076,table_d4,"TABLE D4, TS, correct, case 2, first batch 550",pipeline,,3,NA,0.185,NA,0.18529999999999985,1,NA,NA,"The rewrite gives 0.185, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_077,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 550",pipeline,,3,NA,0.031,NA,0.03106226198938815,1,NA,NA,"The rewrite gives 0.031, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_078,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 550",pipeline,,3,NA,0.046,NA,0.04649765525715332,1,NA,NA,"The rewrite gives 0.046, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_079,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 550",pipeline,,3,NA,0.848,NA,0.8478000000000002,1,NA,NA,"The rewrite gives 0.848, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_080,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 550",pipeline,,3,NA,0.827,NA,0.8273999999999996,1,NA,NA,"The rewrite gives 0.827, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_081,table_d4,"TABLE D4, TS, correct, case 2, first batch 640",pipeline,,3,NA,0.188,NA,0.18759999999999968,1,NA,NA,"The rewrite gives 0.188, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_082,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 640",pipeline,,3,NA,0.030,NA,0.03044058717867485,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_083,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 640",pipeline,,3,NA,0.045,NA,0.04460815081533215,1,NA,NA,"The rewrite gives 0.045, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_084,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 640",pipeline,,3,NA,0.837,NA,0.8374000000000005,1,NA,NA,"The rewrite gives 0.837, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_085,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 640",pipeline,,3,NA,0.852,NA,0.8520999999999999,1,NA,NA,"The rewrite gives 0.852, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_086,table_d4,"TABLE D4, TS, correct, case 2, first batch 730",pipeline,,3,NA,0.184,NA,0.18419999999999984,1,NA,NA,"The rewrite gives 0.184, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_087,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 730",pipeline,,3,NA,0.029,NA,0.02854112811786012,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_088,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 730",pipeline,,3,NA,0.043,NA,0.04278597138006496,1,NA,NA,"The rewrite gives 0.043, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_089,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 730",pipeline,,3,NA,0.862,NA,0.8616000000000001,1,NA,NA,"The rewrite gives 0.862, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_090,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 730",pipeline,,3,NA,0.875,NA,0.8752000000000003,1,NA,NA,"The rewrite gives 0.875, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_091,table_d4,"TABLE D4, TS, correct, case 2, first batch 820",pipeline,,3,NA,0.188,NA,0.18790000000000015,1,NA,NA,"The rewrite gives 0.188, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_092,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 820",pipeline,,3,NA,0.028,NA,0.02764236873964991,1,NA,NA,"The rewrite gives 0.028, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_093,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 820",pipeline,,3,NA,0.040,NA,0.03998028255393086,1,NA,NA,"The rewrite gives 0.040, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_094,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 820",pipeline,,3,NA,0.876,NA,0.8762999999999999,1,NA,NA,"The rewrite gives 0.876, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_095,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 820",pipeline,,3,NA,0.898,NA,0.8979000000000001,1,NA,NA,"The rewrite gives 0.898, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_096,table_d4,"TABLE D4, TS, correct, case 2, first batch 910",pipeline,,3,NA,0.185,NA,0.18490000000000056,1,NA,NA,"The rewrite gives 0.185, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_097,table_d4,"TABLE D4, TS, rmse_best, case 2, first batch 910",pipeline,,3,NA,0.026,NA,0.02602034638052476,1,NA,NA,"The rewrite gives 0.026, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_098,table_d4,"TABLE D4, TS, rmse_te, case 2, first batch 910",pipeline,,3,NA,0.037,NA,0.03696152587188314,1,NA,NA,"The rewrite gives 0.037, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_099,table_d4,"TABLE D4, TS, cov_best, case 2, first batch 910",pipeline,,3,NA,0.911,NA,0.9112999999999996,1,NA,NA,"The rewrite gives 0.911, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_100,table_d4,"TABLE D4, TS, cov_te, case 2, first batch 910",pipeline,,3,NA,0.926,NA,0.9261,1,NA,NA,"The rewrite gives 0.926, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_101,table_d4,"TABLE D4, TS, correct, case 3, first batch 100",pipeline,,3,NA,0.715,NA,0.7146999999999999,1,NA,NA,"The rewrite gives 0.715, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_102,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 100",pipeline,,3,NA,0.025,NA,0.02474514364637702,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_103,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 100",pipeline,,3,NA,0.061,NA,0.06080980341688941,1,NA,NA,"The rewrite gives 0.061, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_104,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 100",pipeline,,3,NA,0.956,NA,0.9554999999999998,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_105,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 100",pipeline,,3,NA,0.796,NA,0.7958000000000001,1,NA,NA,"The rewrite gives 0.796, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_106,table_d4,"TABLE D4, TS, correct, case 3, first batch 190",pipeline,,3,NA,0.710,NA,0.7099999999999996,1,NA,NA,"The rewrite gives 0.710, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_107,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 190",pipeline,,3,NA,0.024,NA,0.02427809735070878,1,NA,NA,"The rewrite gives 0.024, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_108,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 190",pipeline,,3,NA,0.063,NA,0.0627497388580178,1,NA,NA,"The rewrite gives 0.063, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_109,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 190",pipeline,,3,NA,0.955,NA,0.9553,1,NA,NA,"The rewrite gives 0.955, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_110,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 190",pipeline,,3,NA,0.763,NA,0.7629000000000001,1,NA,NA,"The rewrite gives 0.763, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_111,table_d4,"TABLE D4, TS, correct, case 3, first batch 280",pipeline,,3,NA,0.702,NA,0.7020000000000004,1,NA,NA,"The rewrite gives 0.702, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_112,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 280",pipeline,,3,NA,0.024,NA,0.02426911200554955,1,NA,NA,"The rewrite gives 0.024, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_113,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 280",pipeline,,3,NA,0.064,NA,0.0639811833678387,1,NA,NA,"The rewrite gives 0.064, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_114,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 280",pipeline,,3,NA,0.953,NA,0.9528,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_115,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 280",pipeline,,3,NA,0.746,NA,0.7456000000000004,1,NA,NA,"The rewrite gives 0.746, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_116,table_d4,"TABLE D4, TS, correct, case 3, first batch 370",pipeline,,3,NA,0.706,NA,0.7061000000000006,1,NA,NA,"The rewrite gives 0.706, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_117,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 370",pipeline,,3,NA,0.025,NA,0.02450762004290732,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_118,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 370",pipeline,,3,NA,0.064,NA,0.06385993488002237,1,NA,NA,"The rewrite gives 0.064, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_119,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 370",pipeline,,3,NA,0.956,NA,0.9558,1,NA,NA,"The rewrite gives 0.956, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_120,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 370",pipeline,,3,NA,0.761,NA,0.7614,1,NA,NA,"The rewrite gives 0.761, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_121,table_d4,"TABLE D4, TS, correct, case 3, first batch 460",pipeline,,3,NA,0.690,NA,0.6903999999999998,1,NA,NA,"The rewrite gives 0.690, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_122,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 460",pipeline,,3,NA,0.025,NA,0.02527519935332537,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_123,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 460",pipeline,,3,NA,0.062,NA,0.06199624395853929,1,NA,NA,"The rewrite gives 0.062, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_124,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 460",pipeline,,3,NA,0.953,NA,0.9524999999999996,1,NA,NA,"The rewrite gives 0.952, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_125,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 460",pipeline,,3,NA,0.817,NA,0.8165000000000001,1,NA,NA,"The rewrite gives 0.817, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_126,table_d4,"TABLE D4, TS, correct, case 3, first batch 550",pipeline,,3,NA,0.693,NA,0.6932999999999996,1,NA,NA,"The rewrite gives 0.693, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_127,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 550",pipeline,,3,NA,0.026,NA,0.02591655981168535,1,NA,NA,"The rewrite gives 0.026, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_128,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 550",pipeline,,3,NA,0.058,NA,0.05780620443729654,1,NA,NA,"The rewrite gives 0.058, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_129,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 550",pipeline,,3,NA,0.953,NA,0.953,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_130,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 550",pipeline,,3,NA,0.874,NA,0.8744,1,NA,NA,"The rewrite gives 0.874, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_131,table_d4,"TABLE D4, TS, correct, case 3, first batch 640",pipeline,,3,NA,0.680,NA,0.6796999999999997,1,NA,NA,"The rewrite gives 0.680, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_132,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 640",pipeline,,3,NA,0.027,NA,0.02680836005442909,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_133,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 640",pipeline,,3,NA,0.054,NA,0.05382654068213988,1,NA,NA,"The rewrite gives 0.054, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_134,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 640",pipeline,,3,NA,0.953,NA,0.9532,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_135,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 640",pipeline,,3,NA,0.909,NA,0.9087000000000002,1,NA,NA,"The rewrite gives 0.909, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_136,table_d4,"TABLE D4, TS, correct, case 3, first batch 730",pipeline,,3,NA,0.677,NA,0.6770000000000003,1,NA,NA,"The rewrite gives 0.677, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_137,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 730",pipeline,,3,NA,0.027,NA,0.02720742249546413,1,NA,NA,"The rewrite gives 0.027, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_138,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 730",pipeline,,3,NA,0.050,NA,0.04959442601196492,1,NA,NA,"The rewrite gives 0.050, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_139,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 730",pipeline,,3,NA,0.953,NA,0.9532,1,NA,NA,"The rewrite gives 0.953, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_140,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 730",pipeline,,3,NA,0.930,NA,0.9296999999999996,1,NA,NA,"The rewrite gives 0.930, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_141,table_d4,"TABLE D4, TS, correct, case 3, first batch 820",pipeline,,3,NA,0.668,NA,0.6677,1,NA,NA,"The rewrite gives 0.668, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_142,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 820",pipeline,,3,NA,0.028,NA,0.02846417417593618,1,NA,NA,"The rewrite gives 0.028, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_143,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 820",pipeline,,3,NA,0.045,NA,0.04490287665947621,1,NA,NA,"The rewrite gives 0.045, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_144,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 820",pipeline,,3,NA,0.946,NA,0.9458,1,NA,NA,"The rewrite gives 0.946, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_145,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 820",pipeline,,3,NA,0.937,NA,0.937,1,NA,NA,"The rewrite gives 0.937, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_146,table_d4,"TABLE D4, TS, correct, case 3, first batch 910",pipeline,,3,NA,0.661,NA,0.6607999999999998,1,NA,NA,"The rewrite gives 0.661, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_147,table_d4,"TABLE D4, TS, rmse_best, case 3, first batch 910",pipeline,,3,NA,0.029,NA,0.0293624927371111,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_148,table_d4,"TABLE D4, TS, rmse_te, case 3, first batch 910",pipeline,,3,NA,0.041,NA,0.0408209233190973,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_149,table_d4,"TABLE D4, TS, cov_best, case 3, first batch 910",pipeline,,3,NA,0.950,NA,0.9499000000000002,1,NA,NA,"The rewrite gives 0.950, which is the published value."
offer-westort_coppock_green_2021,table_d4_cell_150,table_d4,"TABLE D4, TS, cov_te, case 3, first batch 910",pipeline,,3,NA,0.946,NA,0.9462000000000004,1,NA,NA,"The rewrite gives 0.946, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_001,table_d5,"TABLE D5, CA, correct, case 1, first batch 100",pipeline,,3,NA,0.956,NA,0.9560000000000004,1,NA,NA,"The rewrite gives 0.956, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_002,table_d5,"TABLE D5, CA, rmse_best, case 1, first batch 100",pipeline,,3,NA,0.023,NA,0.02338363176240237,1,NA,NA,"The rewrite gives 0.023, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_003,table_d5,"TABLE D5, CA, rmse_te, case 1, first batch 100",pipeline,,3,NA,0.029,NA,0.02932266358822316,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_004,table_d5,"TABLE D5, CA, cov_best, case 1, first batch 100",pipeline,,3,NA,0.957,NA,0.9566,1,NA,NA,"The rewrite gives 0.957, which is the published value."
offer-westort_coppock_green_2021,table_d5_cell_005,table_d5,"TABLE D5, CA, cov_te, case 1, first batch 100",pipeline,,3,NA,0.952,NA,0.9516000000000004,1,NA,NA,"The rewrite gives 0.952, which is the published value."
